species,strain,virus,isolate,infectious.dose,infectious.dose.mid,unit,feeding.method,temp,day.PE,day.PE.mid,num.infected,total.infect,perc.infected,total.infect.exp,num.disseminated,perc.disseminated,total.dissem.exp,total.dissem,num.transmitted,perc.transmitted,total.trans.exp,total.transmitted,trans.method,Infec assay,trans.assay,ref,note
cx_annulirostris,Mildura,MVEV,F3/51,8.1,8.1,SMLD50,Pledget,20,11,11,17,23,74,23,,NT,NT,,3,20,15,15,Chick,PS-EK CPE,Viraemia/HAI,"Kay, B.H.; Fanning, I.D.; Mottram, P. The vector competence of Culex annulirostris, Aedes sagax and Aedes alboannulatus for Murray Valley encephalitis at different temperatures. Medical and Veterinary Entomology 1989, 3, 107-112.",
cx_annulirostris,Mildura,MVEV,F3/51,8.1,8.1,SMLD50,Pledget,20,14,14,12,12,100,12,,NT,NT,,11,92,12,12,Chick,PS-EK CPE,Viraemia/HAI,"Kay, B.H.; Fanning, I.D.; Mottram, P. The vector competence of Culex annulirostris, Aedes sagax and Aedes alboannulatus for Murray Valley encephalitis at different temperatures. Medical and Veterinary Entomology 1989, 3, 107-112.",
cx_annulirostris,Mildura,MVEV,F3/51,8.1,8.1,SMLD50,Pledget,20,15,15,32,32,100,32,,NT,NT,,46,87,53,53,Chick,PS-EK CPE,Viraemia/HAI,"Kay, B.H.; Fanning, I.D.; Mottram, P. The vector competence of Culex annulirostris, Aedes sagax and Aedes alboannulatus for Murray Valley encephalitis at different temperatures. Medical and Veterinary Entomology 1989, 3, 107-112.",
cx_annulirostris,Mildura,MVEV,F3/51,8.1,8.1,SMLD50,Pledget,20,18,18,14,14,100,14,,NT,NT,,13,93,14,14,Chick,PS-EK CPE,Viraemia/HAI,"Kay, B.H.; Fanning, I.D.; Mottram, P. The vector competence of Culex annulirostris, Aedes sagax and Aedes alboannulatus for Murray Valley encephalitis at different temperatures. Medical and Veterinary Entomology 1989, 3, 107-112.",
cx_annulirostris,Mildura,MVEV,F3/51,8.1,8.1,SMLD50,Pledget,20,21,21,27,29,93,29,,NT,NT,,27,93,29,29,Chick,PS-EK CPE,Viraemia/HAI,"Kay, B.H.; Fanning, I.D.; Mottram, P. The vector competence of Culex annulirostris, Aedes sagax and Aedes alboannulatus for Murray Valley encephalitis at different temperatures. Medical and Veterinary Entomology 1989, 3, 107-112.",
cx_annulirostris,Brisbane,MVEV,F3/51,8.1,8.1,SMLD50,Pledget,27,4,4,8,10,80,10,,NT,NT,,3,30,10,10,Chick,PS-EK CPE,Viraemia/HAI,"Kay, B.H.; Fanning, I.D.; Mottram, P. The vector competence of Culex annulirostris, Aedes sagax and Aedes alboannulatus for Murray Valley encephalitis at different temperatures. Medical and Veterinary Entomology 1989, 3, 107-112.",
cx_annulirostris,Brisbane,MVEV,F3/51,8.1,8.1,SMLD50,Pledget,27,7,7,28,29,97,29,,NT,NT,,6,21,29,29,Chick,PS-EK CPE,Viraemia/HAI,"Kay, B.H.; Fanning, I.D.; Mottram, P. The vector competence of Culex annulirostris, Aedes sagax and Aedes alboannulatus for Murray Valley encephalitis at different temperatures. Medical and Veterinary Entomology 1989, 3, 107-112.",
cx_annulirostris,Brisbane,MVEV,F3/51,8.1,8.1,SMLD50,Pledget,27,10,10,28,28,100,28,,NT,NT,,15,75,20,20,Chick,PS-EK CPE,Viraemia/HAI,"Kay, B.H.; Fanning, I.D.; Mottram, P. The vector competence of Culex annulirostris, Aedes sagax and Aedes alboannulatus for Murray Valley encephalitis at different temperatures. Medical and Veterinary Entomology 1989, 3, 107-112.",
cx_annulirostris,Brisbane,MVEV,F3/51,8.1,8.1,SMLD50,Pledget,27,15,15,31,31,100,31,,NT,NT,,26,84,31,31,Chick,PS-EK CPE,Viraemia/HAI,"Kay, B.H.; Fanning, I.D.; Mottram, P. The vector competence of Culex annulirostris, Aedes sagax and Aedes alboannulatus for Murray Valley encephalitis at different temperatures. Medical and Veterinary Entomology 1989, 3, 107-112.",
cx_annulirostris,Brisbane,MVEV,F3/51,8.1,8.1,SMLD50,Pledget,27,18,18,8,8,100,8,,NT,NT,,8,100,8,8,Chick,PS-EK CPE,Viraemia/HAI,"Kay, B.H.; Fanning, I.D.; Mottram, P. The vector competence of Culex annulirostris, Aedes sagax and Aedes alboannulatus for Murray Valley encephalitis at different temperatures. Medical and Veterinary Entomology 1989, 3, 107-112.",
cx_annulirostris,Mildura,MVEV,F3/51,8.1,8.1,SMLD50,Pledget,27,7,7,12,20,60,20,,NT,NT,,12,60,20,20,Chick,PS-EK CPE,Viraemia/HAI,"Kay, B.H.; Fanning, I.D.; Mottram, P. The vector competence of Culex annulirostris, Aedes sagax and Aedes alboannulatus for Murray Valley encephalitis at different temperatures. Medical and Veterinary Entomology 1989, 3, 107-112.",
cx_annulirostris,Mildura,MVEV,F3/51,8.1,8.1,SMLD50,Pledget,27,10,10,29,36,81,36,,NT,NT,,29,81,36,36,Chick,PS-EK CPE,Viraemia/HAI,"Kay, B.H.; Fanning, I.D.; Mottram, P. The vector competence of Culex annulirostris, Aedes sagax and Aedes alboannulatus for Murray Valley encephalitis at different temperatures. Medical and Veterinary Entomology 1989, 3, 107-112.",
cx_annulirostris,Mildura,MVEV,F3/51,8.1,8.1,SMLD50,Pledget,27,14,14,12,12,100,12,,NT,NT,,12,100,12,12,Chick,PS-EK CPE,Viraemia/HAI,"Kay, B.H.; Fanning, I.D.; Mottram, P. The vector competence of Culex annulirostris, Aedes sagax and Aedes alboannulatus for Murray Valley encephalitis at different temperatures. Medical and Veterinary Entomology 1989, 3, 107-112.",
cx_annulirostris,Mildura,MVEV,F3/51,8.1,8.1,SMLD50,Pledget,27,15,15,8,8,100,8,,NT,NT,,8,100,8,8,Chick,PS-EK CPE,Viraemia/HAI,"Kay, B.H.; Fanning, I.D.; Mottram, P. The vector competence of Culex annulirostris, Aedes sagax and Aedes alboannulatus for Murray Valley encephalitis at different temperatures. Medical and Veterinary Entomology 1989, 3, 107-112.",
cx_annulirostris,Mildura,MVEV,F3/51,8.1,8.1,SMLD50,Pledget,27,18,18,10,10,100,10,,NT,NT,,10,100,10,10,Chick,PS-EK CPE,Viraemia/HAI,"Kay, B.H.; Fanning, I.D.; Mottram, P. The vector competence of Culex annulirostris, Aedes sagax and Aedes alboannulatus for Murray Valley encephalitis at different temperatures. Medical and Veterinary Entomology 1989, 3, 107-112.",
cx_annulirostris,Brisbane,MVEV,F3/51,8.1,8.1,SMLD51,Pledget,32-35,4,4,9,9,100,9,,NT,NT,,7,78,9,9,Chick,PS-EK CPE,Viraemia/HAI,"Kay, B.H.; Fanning, I.D.; Mottram, P. The vector competence of Culex annulirostris, Aedes sagax and Aedes alboannulatus for Murray Valley encephalitis at different temperatures. Medical and Veterinary Entomology 1989, 3, 107-112.",Note larvae reared at 27 C
cx_annulirostris,Brisbane,MVEV,F3/51,8.1,8.1,SMLD51,Pledget,32-35,7,7,23,23,100,23,,NT,NT,,23,100,23,23,Chick,PS-EK CPE,Viraemia/HAI,"Kay, B.H.; Fanning, I.D.; Mottram, P. The vector competence of Culex annulirostris, Aedes sagax and Aedes alboannulatus for Murray Valley encephalitis at different temperatures. Medical and Veterinary Entomology 1989, 3, 107-112.",Note larvae reared at 27 C
cx_annulirostris,Brisbane,MVEV,F3/51,8.1,8.1,SMLD51,Pledget,32-35,10,10,18,19,95,19,,NT,NT,,18,90,20,20,Chick,PS-EK CPE,Viraemia/HAI,"Kay, B.H.; Fanning, I.D.; Mottram, P. The vector competence of Culex annulirostris, Aedes sagax and Aedes alboannulatus for Murray Valley encephalitis at different temperatures. Medical and Veterinary Entomology 1989, 3, 107-112.",Note larvae reared at 27 C
cx_annulirostris,Brisbane,MVEV,F3/51,8.1,8.1,SMLD51,Pledget,24-25,15,15,25,25,100,25,,NT,NT,,21,88,24,24,Chick,PS-EK CPE,Viraemia/HAI,"Kay, B.H.; Fanning, I.D.; Mottram, P. The vector competence of Culex annulirostris, Aedes sagax and Aedes alboannulatus for Murray Valley encephalitis at different temperatures. Medical and Veterinary Entomology 1989, 3, 107-112.",Note larvae reared at 17.5 to 21.5 C and temperature range for adults was 13 to 36 C. The 24-25 is the mean of this adult holding temperature.
cx_annulirostris,Brisbane,MVEV,F3/51,8.1,8.1,SMLD51,Pledget,24-26,17-18,17.5,22,22,100,22,,NT,NT,,11,100,11,11,Chick,PS-EK CPE,Viraemia/HAI,"Kay, B.H.; Fanning, I.D.; Mottram, P. The vector competence of Culex annulirostris, Aedes sagax and Aedes alboannulatus for Murray Valley encephalitis at different temperatures. Medical and Veterinary Entomology 1989, 3, 107-112.",Note larvae reared at 17.5 to 21.5 C and temperature range for adults was 13 to 36 C. The 24-25 is the mean of this adult holding temperature.
cx_annulirostris,Brisbane,MVEV,F3/51,8.1,8.1,SMLD51,Pledget,24-27,20,20,13,13,100,13,,NT,NT,,13,100,13,13,Chick,PS-EK CPE,Viraemia/HAI,"Kay, B.H.; Fanning, I.D.; Mottram, P. The vector competence of Culex annulirostris, Aedes sagax and Aedes alboannulatus for Murray Valley encephalitis at different temperatures. Medical and Veterinary Entomology 1989, 3, 107-112.",Note larvae reared at 17.5 to 21.5 C and temperature range for adults was 13 to 36 C. The 24-25 is the mean of this adult holding temperature.
cx_annulirostris,Echuca,MVEV,F3/51,8.1,8.1,SMLD50,Pledget,20,13,13,8,11,72,11,,NT,NT,,3,50,6,6,Chick,PS-EK CPE,Viraemia/HAI,"Kay, B.H.; Fanning, I.D.; Mottram, P. The vector competence of Culex annulirostris, Aedes sagax and Aedes alboannulatus for Murray Valley encephalitis at different temperatures. Medical and Veterinary Entomology 1989, 3, 107-112.",
cx_annulirostris,Echuca,MVEV,F3/51,8.1,8.1,SMLD50,Pledget,20,14,14,13,18,72,18,,NT,NT,,8,50,16,16,Chick,PS-EK CPE,Viraemia/HAI,"Kay, B.H.; Fanning, I.D.; Mottram, P. The vector competence of Culex annulirostris, Aedes sagax and Aedes alboannulatus for Murray Valley encephalitis at different temperatures. Medical and Veterinary Entomology 1989, 3, 107-112.",
cx_annulirostris,Brisbane,MVEV,MRM15109,7.5,7.5,SMLD50,Membrane or pledget,28,10,10,,,NT,NT,,NT,NT,,17,85,20,20,Chick,PS-EK CPE,HAI,"Kay, B.H.; Fanning, I.D.; Carley, J.G. The vector competence of Australian Culex annulirostris with Murray Valley encephalitis and Kunjin viruses. Australian Journal of Experimental Biology and Medical Science 1984, 62, 641-650.",Removed Tom Price data because it was 4 mosquitoes and removed Kowanyam because transmission not attempted
cx_annulirostris,Brisbane,MVEV,F3/51,7,7,SMLD50,Membrane or pledget,28,10,10,,,NT,NT,,NT,NT,,9,75,12,12,Chick,PS-EK CPE,HAI,"Kay, B.H.; Fanning, I.D.; Carley, J.G. The vector competence of Australian Culex annulirostris with Murray Valley encephalitis and Kunjin viruses. Australian Journal of Experimental Biology and Medical Science 1984, 62, 641-650.",
cx_annulirostris,Townsville,MVEV,F3/51,7,7,SMLD50,Membrane or pledget,28,10,10,,,NT,NT,,NT,NT,,6,50,12,12,Chick,PS-EK CPE,HAI,"Kay, B.H.; Fanning, I.D.; Carley, J.G. The vector competence of Australian Culex annulirostris with Murray Valley encephalitis and Kunjin viruses. Australian Journal of Experimental Biology and Medical Science 1984, 62, 641-650.",
cx_annulirostris,Cairns,MVEV,F3/51,7,7,SMLD50,Membrane or pledget,28,10,10,,,NT,NT,,NT,NT,,8,57,14,14,Chick,PS-EK CPE,HAI,"Kay, B.H.; Fanning, I.D.; Carley, J.G. The vector competence of Australian Culex annulirostris with Murray Valley encephalitis and Kunjin viruses. Australian Journal of Experimental Biology and Medical Science 1984, 62, 641-650.",
cx_annulirostris,Charleville,MVEV,F3/51,7,7,SMLD50,Membrane or pledget,28,10,10,,,NT,NT,,NT,NT,,30,70,43,43,Chick,PS-EK CPE,HAI,"Kay, B.H.; Fanning, I.D.; Carley, J.G. The vector competence of Australian Culex annulirostris with Murray Valley encephalitis and Kunjin viruses. Australian Journal of Experimental Biology and Medical Science 1984, 62, 641-650.",
cx_annulirostris,Darwin,MVEV,F3/51,7,7,SMLD50,Membrane or pledget,28,10,10,,,NT,NT,,NT,NT,,23,79,29,29,Chick,PS-EK CPE,HAI,"Kay, B.H.; Fanning, I.D.; Carley, J.G. The vector competence of Australian Culex annulirostris with Murray Valley encephalitis and Kunjin viruses. Australian Journal of Experimental Biology and Medical Science 1984, 62, 641-650.",
cx_annulirostris,Mildura,MVEV,F3/51,7.7,7.7,SMLD50,Membrane or pledget,28,10,10,,,NT,NT,,NT,NT,,13,52,25,25,Chick,PS-EK CPE,HAI,"Kay, B.H.; Fanning, I.D.; Carley, J.G. The vector competence of Australian Culex annulirostris with Murray Valley encephalitis and Kunjin viruses. Australian Journal of Experimental Biology and Medical Science 1984, 62, 641-650.",
cx_annulirostris,Port Hedland,MVEV,MRM15109,7.5,7.5,SMLD50,Membrane or pledget,28,10,10,,,NT,NT,,NT,NT,,16,89,18,18,Chick,PS-EK CPE,HAI,"Kay, B.H.; Fanning, I.D.; Carley, J.G. The vector competence of Australian Culex annulirostris with Murray Valley encephalitis and Kunjin viruses. Australian Journal of Experimental Biology and Medical Science 1984, 62, 641-650.",
cx_annulirostris,Karratha,MVEV,MRM15109,7.5,7.5,SMLD50,Membrane or pledget,28,10,10,,,NT,NT,,NT,NT,,16,89,18,18,Chick,PS-EK CPE,HAI,"Kay, B.H.; Fanning, I.D.; Carley, J.G. The vector competence of Australian Culex annulirostris with Murray Valley encephalitis and Kunjin viruses. Australian Journal of Experimental Biology and Medical Science 1984, 62, 641-650.",
cx_quinquefasciatus,Brisbane,MVEV,F3/51,3.3,3.3,SMLD50,Membrane,28,10,10,,,0,Unspecified,,NT,NT,,,NT,NT,,NT,PSEK-CPE,NT,"Kay, B.; Fanning, I.; Carley, J. Vector competence of Culex pipiens quinquefasciatus for Murray Valley encephalitis, Kunjin, and Ross River viruses from Australia. American Journal of Tropical Medicine and Hygiene 1982, 31, 844-848.",
cx_quinquefasciatus,Brisbane,MVEV,F3/51,4.2,4.2,SMLD50,Membrane,28,10,10,,,7,Unspecified,,NT,NT,,,NT,NT,,NT,PSEK-CPE,NT,"Kay, B.; Fanning, I.; Carley, J. Vector competence of Culex pipiens quinquefasciatus for Murray Valley encephalitis, Kunjin, and Ross River viruses from Australia. American Journal of Tropical Medicine and Hygiene 1982, 31, 844-848.",
cx_quinquefasciatus,Brisbane,MVEV,F3/51,4.5,4.5,SMLD50,Membrane,28,10,10,,,0,Unspecified,,NT,NT,,,NT,NT,,NT,PSEK-CPE,NT,"Kay, B.; Fanning, I.; Carley, J. Vector competence of Culex pipiens quinquefasciatus for Murray Valley encephalitis, Kunjin, and Ross River viruses from Australia. American Journal of Tropical Medicine and Hygiene 1982, 31, 844-848.",
cx_quinquefasciatus,Brisbane,MVEV,F3/51,5,5,SMLD50,Membrane,28,10,10,,,10,Unspecified,,NT,NT,,,NT,NT,,NT,PSEK-CPE,NT,"Kay, B.; Fanning, I.; Carley, J. Vector competence of Culex pipiens quinquefasciatus for Murray Valley encephalitis, Kunjin, and Ross River viruses from Australia. American Journal of Tropical Medicine and Hygiene 1982, 31, 844-848.",
cx_quinquefasciatus,Brisbane,MVEV,F3/51,5.3,5.3,SMLD50,Membrane,28,10,10,,,0,Unspecified,,NT,NT,,,NT,NT,,NT,PSEK-CPE,NT,"Kay, B.; Fanning, I.; Carley, J. Vector competence of Culex pipiens quinquefasciatus for Murray Valley encephalitis, Kunjin, and Ross River viruses from Australia. American Journal of Tropical Medicine and Hygiene 1982, 31, 844-848.",
cx_quinquefasciatus,Brisbane,MVEV,F3/51,6,6,SMLD50,Membrane,28,10,10,,,0,Unspecified,,NT,NT,,,NT,NT,,NT,PSEK-CPE,NT,"Kay, B.; Fanning, I.; Carley, J. Vector competence of Culex pipiens quinquefasciatus for Murray Valley encephalitis, Kunjin, and Ross River viruses from Australia. American Journal of Tropical Medicine and Hygiene 1982, 31, 844-848.",
cx_quinquefasciatus,Brisbane,MVEV,F3/51,6.2,6.2,SMLD50,Membrane,28,10,10,,,10,Unspecified,,NT,NT,,,NT,NT,,NT,PSEK-CPE,NT,"Kay, B.; Fanning, I.; Carley, J. Vector competence of Culex pipiens quinquefasciatus for Murray Valley encephalitis, Kunjin, and Ross River viruses from Australia. American Journal of Tropical Medicine and Hygiene 1982, 31, 844-848.",
cx_quinquefasciatus,Brisbane,MVEV,F3/51,6.3,6.3,SMLD50,Membrane,28,10,10,,,40,Unspecified,,NT,NT,,,NT,NT,,NT,PSEK-CPE,NT,"Kay, B.; Fanning, I.; Carley, J. Vector competence of Culex pipiens quinquefasciatus for Murray Valley encephalitis, Kunjin, and Ross River viruses from Australia. American Journal of Tropical Medicine and Hygiene 1982, 31, 844-848.",
cx_quinquefasciatus,Brisbane,MVEV,F3/51,6.7,6.7,SMLD50,Membrane,28,10,10,,,0,Unspecified,,NT,NT,,0,0,29,29,Chick,PSEK-CPE,Viraemia/HAI,"Kay, B.; Fanning, I.; Carley, J. Vector competence of Culex pipiens quinquefasciatus for Murray Valley encephalitis, Kunjin, and Ross River viruses from Australia. American Journal of Tropical Medicine and Hygiene 1982, 31, 844-848.",
cx_quinquefasciatus,Darwin,MVEV,F3/51,4.1,4.1,SMLD50,Membrane,28,10,10,,,0,Unspecified,,NT,NT,,,NT,NT,,NT,PSEK-CPE,NT,"Kay, B.; Fanning, I.; Carley, J. Vector competence of Culex pipiens quinquefasciatus for Murray Valley encephalitis, Kunjin, and Ross River viruses from Australia. American Journal of Tropical Medicine and Hygiene 1982, 31, 844-848.",
cx_quinquefasciatus,Darwin,MVEV,F3/51,4.9,4.9,SMLD50,Membrane,28,10,10,,,10,Unspecified,,NT,NT,,,NT,NT,,NT,PSEK-CPE,NT,"Kay, B.; Fanning, I.; Carley, J. Vector competence of Culex pipiens quinquefasciatus for Murray Valley encephalitis, Kunjin, and Ross River viruses from Australia. American Journal of Tropical Medicine and Hygiene 1982, 31, 844-848.",
cx_quinquefasciatus,Darwin,MVEV,F3/51,5.5,5.5,SMLD50,Membrane,28,10,10,,,20,Unspecified,,NT,NT,,,NT,NT,,NT,PSEK-CPE,NT,"Kay, B.; Fanning, I.; Carley, J. Vector competence of Culex pipiens quinquefasciatus for Murray Valley encephalitis, Kunjin, and Ross River viruses from Australia. American Journal of Tropical Medicine and Hygiene 1982, 31, 844-848.",
